NoRes,NoReplayGain,Downmix,ReplayGainFast,Freeformat,Stereo,CRC,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,MPEGMode,time
1,1,1,0,0,0,0,0,0,22,160,0,4,2.92
0,0,0,0,0,0,0,1,1,22,8,0,2,4.48
1,0,0,0,0,1,0,1,1,44,8,0,1,7.25
1,1,1,0,1,0,1,1,0,48,8,0,2,5.04
1,1,0,0,0,1,1,1,0,44,8,0,1,4.82
0,0,0,1,0,0,1,0,0,48,8,1,3,7.53
0,0,0,0,0,0,0,1,1,8,8,0,2,1.69
1,1,1,0,1,0,1,1,0,48,8,0,2,4.83
1,1,1,0,0,0,0,0,0,44,8,1,4,5.77
0,0,0,1,0,0,1,0,0,48,8,0,3,7.82
1,0,0,0,0,0,0,1,1,44,8,0,4,7.43
0,0,1,1,0,0,0,1,0,44,8,1,3,9.38
0,0,0,0,0,0,0,1,1,8,8,0,2,1.64
1,1,1,0,0,0,0,1,0,44,8,0,4,7.44
1,1,1,0,0,0,1,0,0,44,8,0,4,6.13
0,0,0,1,0,0,0,0,0,48,8,0,4,8.47
1,1,0,0,0,0,1,1,0,48,8,0,1,6.29
1,0,0,1,0,0,1,1,0,48,8,0,1,8.11
0,0,0,1,0,0,0,0,0,44,8,0,1,7.46
0,0,0,1,0,1,1,1,0,44,8,1,1,8.85
0,0,1,0,1,0,1,1,1,22,8,0,3,5.43
1,0,0,0,0,0,0,0,1,44,8,0,1,10.64
0,0,1,1,0,1,1,0,0,44,8,1,1,7.39
0,0,0,1,0,0,0,0,0,44,8,2,1,8.18
1,1,1,0,1,0,1,1,0,22,160,0,3,2.94
1,1,1,0,1,1,1,1,0,22,160,0,1,3.01
1,1,0,0,0,1,1,1,0,44,8,0,1,4.93
0,0,0,0,0,0,0,1,1,8,8,0,2,1.43
0,1,0,0,0,0,0,0,0,44,8,2,1,6.15
1,0,0,0,0,0,0,0,1,44,8,0,1,9.99
1,1,1,0,1,1,1,1,0,48,8,0,1,4.99
1,1,0,0,0,1,1,1,0,22,8,0,1,2.71
1,0,1,0,0,0,1,1,1,8,8,1,1,1.51
1,0,0,1,0,0,1,0,0,44,8,1,3,7.34
0,1,1,0,0,0,0,0,0,44,8,0,1,7.61
0,0,0,0,0,1,0,1,1,8,8,0,1,1.62
1,1,1,0,0,1,1,1,0,8,8,2,1,1.6
1,1,1,0,0,1,1,0,0,44,8,0,1,4.55
0,0,0,0,0,1,0,1,1,8,8,0,1,1.41
1,1,1,0,1,1,1,1,0,48,8,0,1,4.95
0,0,1,0,0,1,1,1,1,44,8,0,1,10.73
1,1,1,0,1,0,1,1,0,48,8,0,4,4.84
1,1,1,0,1,0,1,1,0,22,160,0,2,2.84
1,1,0,0,0,1,1,1,0,48,8,1,1,6.66
1,0,0,1,0,1,1,0,0,22,8,0,1,3.4
1,0,1,0,0,0,1,1,1,8,8,0,1,1.64
1,1,1,0,0,0,1,1,0,8,8,1,3,1.53
1,1,0,0,0,1,1,1,0,44,8,0,1,4.57
1,1,1,0,0,1,1,0,0,22,8,0,1,2.97
0,0,1,0,1,0,1,1,1,8,8,0,3,2.58
0,0,0,0,0,1,0,1,1,8,8,0,1,1.79
1,1,0,0,0,0,1,0,0,22,160,0,4,2.99
1,0,0,1,0,1,0,1,0,44,8,1,1,8.79
1,1,1,0,1,0,1,1,0,48,160,0,2,5.11
0,0,1,0,0,0,1,1,1,44,8,0,4,10.75
0,0,0,1,0,0,0,0,0,8,8,1,2,1.15
0,0,0,0,0,0,0,1,1,22,8,2,2,3.94
0,0,1,0,1,1,1,1,1,8,8,0,1,2.69
1,1,1,0,1,0,1,1,0,48,8,0,4,4.81
1,0,0,1,0,0,1,0,0,22,8,0,4,3.27
0,0,1,0,1,1,1,1,1,22,8,0,1,5.44
1,0,1,1,0,1,0,0,0,44,8,1,1,7.8
1,1,0,0,0,1,1,1,0,44,8,0,1,4.79
0,1,0,0,0,0,0,1,0,44,8,0,1,6.76
0,1,1,0,0,1,0,1,0,22,160,0,1,3.04
0,0,0,1,0,1,0,0,0,48,8,0,1,5.81
0,0,1,0,1,1,1,1,1,22,320,0,1,7.12
0,0,1,1,0,0,0,1,0,44,8,1,1,8.8
1,0,1,1,0,1,1,1,0,8,8,0,1,1.36
0,0,0,1,0,0,0,1,0,44,8,0,1,8.26
1,1,0,0,0,0,1,1,0,48,8,1,3,6.66
1,0,0,1,0,1,1,0,0,44,8,0,1,6.06
0,0,1,1,0,0,0,0,0,44,8,0,1,9.18
0,0,1,1,0,0,0,1,0,44,8,1,4,8.88
0,0,1,1,0,0,1,0,0,44,8,1,3,7.4
0,0,0,1,0,0,1,0,0,22,8,0,1,4.69
0,0,0,0,0,1,0,0,1,22,8,1,1,3.85
0,0,0,0,0,1,0,0,1,22,8,0,1,4.44
0,1,0,0,0,0,0,0,0,44,8,0,3,5.89
0,0,0,0,0,0,0,0,1,22,8,2,2,3.94
0,0,0,1,0,1,0,0,0,48,8,1,1,5.77
1,1,1,0,0,1,1,0,0,22,8,0,1,2.68
0,0,0,1,0,0,0,0,0,48,8,0,4,6.15
0,0,1,1,0,1,0,1,0,44,8,1,1,8.84
0,1,1,0,1,1,0,0,0,22,160,0,1,2.87
1,0,0,1,0,0,1,0,0,44,8,0,4,6.08
1,0,0,1,0,1,0,1,0,22,8,0,1,3.39
0,0,1,0,1,1,1,1,1,8,320,0,1,3.22
0,1,0,0,1,1,0,1,0,44,160,0,1,4.97
0,0,0,0,0,0,0,0,1,22,8,2,1,3.84
0,0,0,1,0,0,1,0,0,48,8,0,3,7.79
0,0,0,1,0,0,0,0,0,48,8,1,4,6.14
1,0,1,0,0,1,0,1,1,44,8,0,1,10.69
1,0,0,1,0,1,1,1,0,48,8,1,1,8.03
1,1,0,0,0,1,1,1,0,44,8,0,1,4.64
0,0,0,0,0,0,0,1,1,8,8,2,2,1.43
0,1,1,0,1,0,0,0,0,44,160,0,3,4.98
1,0,1,1,0,1,1,1,0,22,8,0,1,3.35
0,0,0,1,0,0,0,0,0,48,8,0,2,5.83
1,0,1,1,0,0,1,1,0,8,8,0,2,1.1
0,0,1,1,0,0,0,0,0,22,8,0,1,4.6
0,0,0,1,0,0,0,0,0,48,8,1,2,5.79
1,0,0,1,0,0,0,1,0,22,8,0,4,3.44
1,1,1,0,0,0,1,1,0,8,8,1,1,1.56
0,0,0,1,0,0,1,0,0,48,8,0,3,8.23
1,0,0,1,0,0,1,1,0,48,8,1,3,8.01
0,1,0,0,0,0,0,0,0,44,8,0,3,6.79
0,0,0,1,0,1,0,0,0,22,8,0,1,3.42
0,0,0,1,0,1,0,0,0,22,8,0,1,3.24
0,1,0,0,0,1,0,0,0,44,8,1,1,5.82
1,0,1,1,0,0,0,0,0,44,8,1,3,7.36
0,0,0,1,0,0,0,1,0,48,8,1,3,8.14
0,0,0,1,0,0,0,1,0,48,8,0,3,7.68
0,0,1,0,1,0,1,1,1,22,8,0,1,5.36
0,0,0,1,0,1,0,0,0,22,8,0,1,3.46
1,1,1,0,0,0,1,1,0,22,8,1,4,3.65
1,1,1,0,1,0,1,1,0,48,8,0,4,4.85
1,0,0,0,1,0,1,1,1,22,8,0,1,5.23
0,1,0,0,1,0,1,0,0,44,160,0,3,5.08
1,1,0,0,0,1,1,1,0,22,8,0,1,2.72
0,0,0,0,0,0,1,1,1,22,8,1,4,3.93
0,1,0,0,0,1,0,0,0,44,8,0,1,7.65
0,1,0,0,0,0,0,0,0,44,160,0,2,7.21
0,0,0,1,0,0,0,1,0,48,8,0,3,8.3
1,1,0,0,1,0,0,0,0,44,160,0,3,4.91
0,0,0,0,0,1,1,1,1,22,8,1,1,3.93
0,0,0,1,0,1,1,1,0,22,8,1,1,3.05
0,0,0,0,0,1,0,1,1,22,8,2,1,3.94
0,0,0,0,0,1,0,1,1,8,8,2,1,1.43
1,1,0,0,0,0,1,1,0,48,8,1,1,6.31
1,1,1,0,0,1,1,0,0,44,8,0,1,4.63
1,1,0,0,1,0,0,0,0,44,160,0,4,5.04
1,1,1,0,0,0,1,1,0,44,8,1,4,5.9
0,0,1,1,0,0,1,0,0,44,8,1,1,7.38
1,1,1,0,0,1,1,0,0,44,8,0,1,4.63
1,0,1,0,0,0,0,1,1,44,8,0,4,10.67
0,1,1,0,1,0,0,0,0,44,160,0,2,5.06
1,0,1,0,1,0,1,0,1,22,8,0,1,5.64
1,0,0,1,0,0,0,0,0,22,8,0,1,4.84
1,1,1,0,0,0,1,1,0,8,8,1,4,1.57
0,0,0,1,0,0,0,1,0,48,8,0,3,8.06
0,1,0,0,1,0,1,0,0,44,160,0,2,5.04
1,0,1,1,0,1,1,1,0,8,8,0,1,1.33
0,1,1,0,0,0,1,1,0,44,8,1,1,7.64
0,0,0,1,0,1,0,0,0,44,8,0,1,6.27
0,0,0,1,0,1,0,0,0,44,8,0,1,6.04
0,0,0,1,0,1,1,1,0,8,8,1,1,1.09
0,1,0,0,0,0,0,0,0,44,8,0,3,6.75
1,0,1,0,0,0,1,1,1,22,8,1,4,5.51
1,1,1,0,0,0,1,0,0,44,8,1,1,5.81
1,1,1,0,1,0,1,1,0,48,8,0,4,5.01
1,0,1,0,0,0,1,1,1,44,8,1,4,8.99
0,0,0,0,0,0,0,0,1,22,8,0,1,3.84
0,1,0,0,0,0,0,0,0,44,160,0,1,7.25
1,0,1,0,0,0,1,1,1,8,8,1,4,2.32
1,1,1,0,0,1,0,1,0,22,8,0,1,2.65
1,0,0,1,0,0,1,1,0,48,8,1,1,7.95
0,0,0,1,0,0,0,1,0,22,8,0,1,4.41
1,1,1,0,0,0,0,1,0,22,8,0,2,2.73
1,1,1,0,0,1,1,1,0,48,8,2,1,6.16
1,1,1,0,1,0,1,1,0,48,320,0,4,5.46
0,0,0,0,0,1,0,1,1,22,8,0,1,4.15
1,1,1,0,0,0,0,1,0,44,8,1,1,7.29
0,1,0,0,0,0,0,0,0,44,8,0,4,6.78
1,1,0,0,1,0,0,0,0,44,160,0,2,4.91
0,0,0,1,0,0,1,0,0,48,8,0,3,10.35
0,1,0,0,0,0,0,0,0,44,320,0,4,7.14
1,1,0,0,0,1,1,1,0,48,8,1,1,6.06
0,0,0,1,0,0,1,0,0,44,8,0,1,9.8
1,0,0,1,0,0,0,0,0,44,8,0,1,9.36
1,0,1,0,1,0,0,1,1,22,8,0,1,5.66
0,0,1,0,0,0,1,1,1,44,8,1,1,10.51
1,1,1,0,1,0,1,1,0,48,320,0,4,5.47
1,0,1,0,0,0,1,0,1,44,8,1,1,8.85
0,0,0,1,0,0,1,1,0,22,8,1,1,3.21
1,0,1,0,0,0,0,1,1,44,8,1,1,10.56
1,0,1,1,0,1,1,1,0,22,8,0,1,3.45
0,1,0,0,0,0,1,0,0,22,8,0,1,4.05
0,0,0,1,0,1,0,0,0,44,8,0,1,6.02
0,0,0,1,0,0,0,1,0,48,8,0,3,9.77
0,0,0,0,0,0,0,1,1,22,8,0,2,4.27
0,1,1,0,0,0,1,1,0,44,8,0,1,7.48
0,0,0,0,0,0,0,0,1,22,8,0,1,4.25
1,0,1,0,0,0,1,1,1,22,8,0,1,5.28
0,0,0,1,0,0,1,1,0,8,8,1,1,1.08
0,0,0,0,0,0,0,0,1,22,8,0,2,3.84
0,1,0,0,1,1,0,1,0,44,160,0,1,5.13
0,0,0,0,0,0,1,0,1,48,8,1,3,9.12
1,0,1,1,0,0,1,1,0,8,8,0,2,1.08
0,0,0,1,0,0,1,1,0,22,8,1,4,3.07
1,0,1,1,0,1,1,1,0,22,8,0,1,3.33
1,1,1,0,0,0,0,1,0,44,8,0,1,7.42
0,0,0,0,0,0,0,1,1,22,8,0,2,3.91
1,0,1,0,0,0,1,1,1,44,8,0,1,9.66
0,0,0,0,0,1,0,1,1,22,8,0,1,4.23
0,1,1,0,1,0,0,0,0,44,160,0,4,5.25
1,1,1,0,0,0,1,1,0,48,8,1,3,6.05
0,0,0,0,0,0,1,0,1,48,8,0,3,9.16
1,1,1,0,0,0,1,0,0,44,8,0,1,5.8
0,0,0,0,0,0,1,0,1,48,8,0,3,9.37
0,0,1,0,0,0,1,1,1,44,8,0,1,10.7
0,0,0,1,0,0,0,0,0,22,8,0,4,3.28
0,0,0,0,0,0,0,0,1,22,8,0,2,4.2
1,1,1,0,1,0,1,1,0,22,320,0,4,3.33
1,1,0,0,0,1,1,1,0,48,8,0,1,6.07
0,0,0,0,0,0,1,0,1,48,8,0,3,9.37
0,0,0,1,0,0,0,0,0,22,8,0,4,3.39
0,0,0,0,0,0,0,0,1,22,8,0,3,3.88
1,1,0,0,0,0,1,1,0,48,8,0,3,6.4
1,1,0,0,0,0,1,1,0,22,8,0,2,2.71
1,1,1,0,0,0,1,1,0,48,8,1,1,6.06
0,0,0,1,0,0,0,0,0,22,8,0,4,3.25
1,0,1,0,0,0,0,1,1,44,8,0,1,10.69
1,0,1,0,0,0,1,0,1,44,8,0,1,8.89
0,0,0,0,0,0,0,0,1,22,8,0,3,4.21
0,0,0,1,0,0,0,0,0,48,160,0,4,8.26
0,1,0,0,0,0,1,0,0,44,8,0,1,7.93
0,1,1,0,0,0,1,1,0,44,8,1,2,7.31
0,0,0,1,0,0,0,0,0,22,8,0,3,4.48
0,1,0,0,0,0,0,1,0,22,8,0,1,3.76
1,0,1,0,0,1,1,1,1,48,8,2,1,9.45
0,0,0,0,0,0,0,0,1,22,8,0,3,3.83
0,0,0,0,0,0,0,1,1,48,8,1,3,9.32
1,0,1,1,0,0,0,0,0,44,8,1,1,7.3
1,1,0,0,0,1,1,1,0,22,8,1,1,4.64
1,1,0,0,0,0,1,1,0,48,8,1,3,6.08
0,0,0,1,0,0,0,0,0,22,8,2,3,4.92
0,1,1,0,0,0,0,1,0,44,160,0,4,4.9
0,0,0,0,0,0,0,1,1,48,8,0,3,9.33
0,0,0,1,0,0,0,0,0,8,8,2,3,1.93
0,1,1,0,0,0,0,0,0,22,8,0,1,3.97
1,0,1,1,0,1,1,1,0,8,8,0,1,1.28
1,1,1,0,1,0,1,1,0,8,320,0,4,1.55
0,0,0,0,0,0,0,0,1,22,8,0,3,4.18
1,0,1,1,0,0,1,1,0,22,8,0,1,3.39
1,0,0,1,0,1,1,1,0,48,8,1,1,7.81
0,0,1,1,0,0,1,0,0,44,8,1,4,7.33
0,0,0,1,0,0,0,0,0,44,8,0,4,6.57
0,0,0,1,0,0,0,0,0,44,8,0,4,6.0
0,0,0,1,0,1,0,0,0,22,8,2,1,4.71
1,0,0,1,0,1,1,1,0,48,8,0,1,7.71
0,0,0,0,0,0,0,1,1,48,8,0,3,9.3
1,1,0,0,0,0,1,1,0,22,8,1,4,4.48
1,1,0,0,0,1,1,1,0,22,8,0,1,2.33
0,0,0,0,0,1,0,1,1,22,8,0,1,4.23
1,0,1,0,0,0,1,1,1,48,8,1,3,9.37
0,0,0,0,0,0,0,1,1,48,8,0,3,9.88
1,0,1,0,0,0,1,1,1,48,8,1,1,9.4
0,0,0,1,0,0,0,0,0,44,8,0,4,5.96
0,0,0,1,0,0,1,1,0,8,8,1,4,1.09
1,0,1,1,0,0,0,0,0,44,8,1,4,7.31
0,0,0,0,0,1,1,0,1,22,8,0,1,4.22
0,1,0,0,1,0,0,1,0,22,160,0,4,2.88
0,0,1,1,0,0,1,0,0,44,8,2,3,7.67
0,0,0,1,0,0,0,0,0,22,8,1,1,4.49
0,0,0,1,0,0,0,0,0,8,8,1,1,1.89
1,0,1,1,1,0,1,1,0,8,320,0,4,1.76
0,0,1,1,0,0,0,1,0,22,160,0,4,3.86
0,0,0,0,0,1,0,1,1,22,8,0,1,4.18
1,1,0,0,0,0,0,0,0,44,8,0,1,7.58
1,0,1,1,0,0,1,1,0,8,8,0,1,1.3
1,1,0,0,0,1,1,1,0,22,8,1,1,2.35
0,1,0,0,0,0,0,1,0,22,8,1,1,4.46
0,0,0,0,0,0,0,0,1,22,8,0,2,3.86
1,1,1,0,1,1,1,1,0,8,320,0,1,1.55
0,0,0,1,0,1,0,0,0,8,8,0,1,1.41
1,1,1,0,0,1,1,0,0,22,8,0,1,2.66
0,0,1,1,1,0,0,0,0,22,160,0,4,3.8
1,0,0,1,0,1,0,1,0,22,8,1,1,3.05
1,0,1,1,1,0,1,1,0,8,320,0,3,1.81
1,1,1,0,0,0,1,1,0,48,8,1,4,6.11
0,0,0,1,0,1,0,0,0,48,8,0,1,7.85
0,0,0,1,0,1,0,0,0,8,8,0,1,1.4
0,0,0,1,0,0,0,0,0,8,8,0,4,2.04
1,1,0,0,0,1,1,1,0,22,8,0,1,2.67
1,1,0,0,0,1,1,1,0,8,8,1,1,1.57
1,0,0,1,0,1,0,1,0,8,8,1,1,1.12
1,0,1,1,0,0,1,1,0,8,8,0,1,1.32
0,0,1,1,0,0,0,1,0,44,8,2,3,9.05
1,0,0,1,0,0,0,1,0,22,8,1,1,3.08
1,0,1,0,0,0,1,1,1,48,8,1,4,9.9
0,0,0,1,1,0,0,1,0,44,160,0,4,6.4
1,0,1,1,0,0,1,1,0,22,8,0,1,3.54
1,0,0,1,0,0,0,1,0,8,8,1,1,1.11
0,0,0,1,0,1,0,0,0,48,8,2,1,8.01
1,1,0,0,0,0,1,1,0,8,8,1,4,1.63
1,0,1,1,0,0,1,1,0,22,8,2,4,4.63
1,0,0,1,0,0,0,1,0,22,8,1,4,3.05
1,0,1,1,1,0,1,1,0,8,320,0,2,1.82
1,1,0,0,0,1,1,1,0,22,8,0,1,2.87
0,0,0,1,0,0,1,1,0,22,160,0,4,3.82
0,0,0,1,0,1,0,0,0,22,8,1,1,4.31
1,1,1,0,0,1,1,0,0,22,8,0,1,2.26
1,0,0,0,0,1,1,1,1,8,8,1,1,2.3
1,0,1,1,1,0,1,1,0,8,320,0,2,1.77
1,0,1,1,1,0,1,1,0,22,320,0,2,3.78
0,0,0,0,0,0,1,0,1,48,8,0,3,11.17
0,0,0,0,0,0,0,0,1,22,8,0,2,4.2
0,0,0,0,0,1,0,0,1,48,8,0,1,7.76
0,0,1,1,0,1,1,1,0,22,8,0,1,4.39
0,0,1,0,0,1,0,0,1,22,8,0,1,4.19
0,0,0,1,1,0,1,0,0,22,160,0,4,3.71
1,0,1,0,0,0,1,1,1,22,160,0,1,6.4
0,0,0,0,0,1,0,0,1,48,8,1,1,7.16
0,0,1,1,0,1,1,0,0,44,8,2,1,7.69
0,0,0,1,0,1,0,0,0,22,8,0,1,4.43
0,0,1,1,0,1,0,1,0,44,8,2,1,8.96
0,0,0,0,0,0,0,0,1,48,8,2,2,7.13
0,0,1,0,1,0,1,1,1,22,160,0,1,6.53
0,0,1,1,0,0,1,0,0,44,160,0,4,6.46
0,1,1,0,0,0,1,0,0,22,160,0,4,2.98
1,0,0,1,0,0,0,1,0,8,8,1,4,1.08
1,1,1,0,0,1,1,0,0,22,8,1,1,2.4
1,0,1,1,0,0,0,0,0,44,8,2,3,7.51
0,0,0,1,0,1,1,1,0,22,8,0,1,3.06
1,0,1,0,0,0,1,1,1,44,8,2,4,9.11
0,0,0,1,0,1,1,1,0,8,8,0,1,1.11
0,1,0,0,0,0,1,1,0,44,160,0,4,5.31
0,0,1,0,0,1,0,0,1,22,8,0,1,4.36
1,0,0,0,1,0,1,1,1,22,160,0,1,6.48
0,0,0,1,0,1,0,0,0,22,8,0,1,4.31
0,1,0,0,0,0,1,0,0,22,8,0,1,3.98
1,1,1,0,0,1,0,1,0,22,8,0,1,2.34
0,1,0,0,0,0,1,0,0,44,8,1,1,5.88
1,0,1,0,1,0,1,0,1,22,160,0,1,6.45
1,0,1,0,0,0,1,1,1,22,8,2,4,5.73
0,0,0,0,0,0,0,1,1,48,8,0,3,11.52
0,1,0,0,0,0,0,1,0,44,8,0,1,7.46
0,0,0,1,0,0,0,0,0,48,8,1,1,7.84
0,0,0,1,0,1,0,0,0,22,8,0,1,4.59
0,0,0,1,0,0,1,1,0,22,8,0,1,3.05
1,0,0,0,0,1,1,1,1,8,8,0,1,2.45
0,0,0,1,0,1,0,0,0,22,8,0,1,4.84
1,0,1,1,0,0,1,1,0,44,8,2,4,7.77
0,0,0,1,0,0,0,1,0,22,8,1,3,4.41
1,0,1,1,1,0,1,1,0,22,320,0,2,3.79
1,0,1,1,0,1,1,1,0,22,8,1,1,3.24
0,1,0,0,1,0,1,0,0,44,160,0,4,5.11
0,0,0,1,0,1,0,0,0,22,8,0,1,5.5
1,0,1,0,0,0,1,1,1,22,8,2,3,5.74
1,0,1,1,0,1,0,0,0,44,8,2,1,7.64
0,0,1,1,0,0,1,0,0,44,8,2,1,7.71
0,0,1,1,0,0,0,1,0,44,8,2,1,8.96
1,0,1,0,1,0,0,1,1,22,160,0,1,6.57
0,0,1,1,0,0,1,1,0,22,8,0,3,4.42
0,0,1,1,0,1,1,1,0,22,8,1,1,4.65
0,0,0,1,0,1,0,0,0,44,8,0,1,7.11
0,0,1,0,0,1,0,0,1,22,8,0,1,4.28
0,1,1,0,0,0,0,0,0,22,8,0,1,3.76
0,0,0,0,0,1,1,0,1,22,8,0,1,4.26
0,0,1,1,0,0,1,1,0,22,8,1,3,4.66
1,0,1,1,1,1,1,1,0,22,320,0,1,3.88
0,0,0,0,0,0,1,0,1,22,8,0,2,4.29
1,0,1,1,0,1,1,1,0,8,8,1,1,1.09
0,0,0,0,0,0,0,0,1,48,8,2,3,7.15
0,0,1,1,0,1,1,1,0,22,8,0,1,4.43
1,1,1,0,0,1,0,1,0,22,8,0,1,2.98
0,0,0,1,0,0,0,1,0,22,8,0,3,4.56
0,1,1,0,0,0,0,0,0,44,8,1,1,5.79
0,0,0,1,0,0,1,1,0,8,8,0,1,1.07
0,0,1,1,0,1,1,1,0,22,8,1,1,4.65
0,0,0,0,0,0,0,1,1,22,8,0,2,4.26
0,0,0,0,0,0,0,0,1,48,8,2,2,7.13
0,1,0,0,0,0,1,0,0,22,8,2,1,3.95
1,0,1,1,0,0,0,0,0,44,8,2,1,7.59
0,0,0,0,0,0,1,0,1,22,8,0,2,4.05
0,0,0,1,0,0,0,0,0,22,8,0,1,5.2
1,0,1,1,1,1,1,1,0,22,320,0,1,3.92
0,0,1,1,0,0,1,0,0,44,8,2,4,7.66
0,0,0,0,0,0,0,0,1,48,8,2,3,7.58
0,1,0,0,0,0,0,1,0,44,8,2,1,7.44
0,0,0,0,0,0,0,0,1,22,8,2,2,3.85
1,0,1,1,0,1,1,1,0,44,8,2,1,7.81
0,0,0,1,0,1,0,0,0,48,8,0,1,8.91
0,0,1,1,0,0,0,1,0,44,8,2,4,8.87
0,1,1,0,0,0,0,0,0,22,8,2,1,4.19
0,0,0,1,0,0,0,0,0,44,8,0,3,8.93
0,0,0,1,0,0,0,0,0,44,8,0,3,7.72
1,0,1,1,0,0,1,1,0,22,8,1,1,3.07
0,0,0,1,0,0,1,1,0,22,8,0,4,3.05
0,1,0,0,0,0,0,1,0,22,8,0,1,4.58
1,1,1,0,0,1,0,1,0,22,8,0,1,2.41
1,0,1,1,0,0,0,0,0,44,8,2,4,7.63
0,0,0,0,0,0,0,0,1,22,8,2,3,3.85
1,0,1,1,0,0,1,1,0,44,8,2,3,7.52
0,0,0,1,0,0,0,0,0,44,8,0,3,7.37
1,0,1,1,1,0,1,1,0,22,320,0,4,3.91
1,0,1,1,1,0,1,1,0,22,320,0,4,3.87
1,1,1,0,0,1,0,1,0,22,8,0,1,2.81
0,0,0,1,0,0,0,0,0,44,8,1,3,7.09
1,0,1,0,0,0,1,1,1,44,160,0,1,11.77
0,1,0,0,0,0,1,0,0,22,8,0,1,4.46
1,0,1,1,1,1,1,1,0,8,320,0,1,1.79
0,0,0,0,0,0,0,0,1,22,8,2,3,3.84
1,1,1,0,0,1,0,1,0,22,8,1,1,2.29
0,1,1,0,0,0,0,0,0,22,8,0,1,4.72
1,0,1,1,1,1,1,1,0,48,320,0,1,7.16
0,0,0,0,0,1,1,0,1,22,8,0,1,3.89
0,0,1,1,0,1,0,1,0,44,8,0,1,8.26
0,0,0,1,1,0,0,1,0,22,160,0,4,3.79
0,0,1,1,0,0,0,1,0,44,8,0,3,8.27
0,0,1,1,0,0,1,1,0,22,8,1,3,4.65
1,0,0,0,0,0,1,1,1,8,8,1,4,2.35
0,0,1,1,0,0,1,1,0,22,8,0,3,4.42
0,0,1,1,0,0,0,1,0,44,160,0,4,6.54
0,0,1,1,1,0,0,0,0,44,160,0,4,6.98
0,0,0,0,0,0,0,0,1,44,8,2,2,6.65
0,0,1,1,0,0,0,1,0,44,8,0,3,10.74
0,0,0,0,0,0,1,0,1,22,8,0,2,4.43
0,0,0,0,0,1,0,0,1,44,8,0,1,7.21
0,0,1,0,1,0,1,1,1,44,160,0,1,11.76
0,0,0,1,0,0,0,0,0,44,8,0,2,7.45
0,0,1,1,0,0,1,0,0,44,8,0,3,8.67
0,1,0,0,0,0,1,0,0,22,8,0,1,4.58
0,0,1,1,0,0,1,0,0,44,8,0,3,8.46
0,1,0,0,0,0,1,0,0,44,8,0,1,7.04
1,1,0,0,0,1,1,1,0,8,8,0,1,1.55
0,1,1,0,0,0,0,1,0,22,160,0,4,2.85
0,0,0,1,0,0,1,1,0,8,8,0,4,1.13
1,0,0,0,1,0,1,1,1,44,160,0,1,12.45
1,0,0,1,0,1,0,1,0,22,8,0,1,3.05
0,0,0,1,0,0,0,0,0,44,8,1,2,7.11
1,0,1,1,0,0,1,1,0,8,8,1,1,1.09
1,0,1,0,1,0,0,1,1,44,160,0,1,11.61
1,1,1,0,0,1,1,0,0,22,8,0,1,2.71
0,0,0,0,0,0,1,0,1,22,8,1,2,3.85
0,0,0,0,0,1,0,0,1,44,8,1,1,7.13
0,1,1,0,0,0,0,0,0,44,8,0,1,6.82
0,1,1,0,1,0,0,0,0,22,160,0,4,2.97
1,1,0,0,0,1,1,1,0,8,8,0,1,2.02
1,0,1,1,0,0,1,1,0,22,8,0,2,3.13
0,0,1,1,0,0,1,1,0,22,8,0,1,4.41
0,0,0,1,0,0,0,0,0,44,8,0,2,9.56
0,0,0,1,0,0,0,1,0,22,8,0,3,4.56
0,1,0,0,0,0,0,1,0,44,8,0,1,7.18
1,1,1,0,0,0,1,1,0,44,8,2,3,6.01
1,0,1,0,1,0,1,0,1,44,160,0,1,10.21
0,0,0,0,0,0,0,0,1,44,8,0,2,6.63
0,0,0,1,0,1,0,0,0,44,8,2,1,7.39
0,0,0,1,0,1,0,0,0,44,320,0,1,7.94
0,0,0,0,0,0,0,0,1,44,8,0,2,7.19
0,0,0,0,0,1,0,0,1,44,320,0,1,9.52
1,1,0,0,0,1,1,1,0,22,8,0,1,2.33
1,0,1,1,0,1,1,1,0,22,8,0,1,3.38
0,0,0,0,0,0,0,0,1,44,8,0,3,6.67
1,0,1,1,0,1,1,1,0,44,8,2,1,7.89
0,0,0,0,0,0,0,0,1,44,8,0,3,7.9
1,1,1,0,0,1,1,0,0,22,8,1,1,2.27
0,0,1,1,0,0,1,1,0,22,8,1,1,4.41
0,0,0,1,0,0,0,0,0,48,8,0,1,8.39
1,1,1,0,1,0,1,1,0,22,320,0,1,3.13
0,0,0,0,0,1,0,0,1,44,8,0,1,8.66
1,0,1,1,0,1,1,1,0,8,8,0,1,1.48
1,0,1,1,0,0,1,1,0,44,8,2,3,7.99
0,0,0,0,0,0,0,0,1,44,8,0,2,7.21
0,0,0,1,0,0,0,1,0,22,8,0,3,4.59
0,0,0,0,0,0,0,0,1,44,8,0,2,6.68
0,1,0,0,0,0,1,0,0,44,8,0,1,6.89
1,0,1,1,0,0,1,1,0,22,8,0,1,3.34
1,0,1,1,0,0,1,1,0,8,8,0,1,1.34
1,0,1,1,0,0,1,1,0,22,8,0,1,3.43
0,1,0,0,1,0,0,1,0,44,160,0,4,4.91
0,0,0,1,0,0,0,1,0,22,8,0,3,4.67
