new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,performance
5,0,1,1,0,40,16,4,9211.8
1,0,1,0,1,0,8,0,17968.0
1,0,1,0,0,90,1,0,17606.8
4,1,1,1,1,80,8,4,43694.0
1,0,0,1,1,50,512,2,17785.0
4,1,0,1,0,10,1,4,42611.4
1,1,1,0,0,50,32,4,11889.4
5,0,1,0,1,40,32,8,121458.2
5,1,0,1,1,50,512,6,47611.2
1,0,0,0,1,70,64,2,17774.8
2,0,0,0,1,30,8,10,86500.4
4,0,1,0,1,90,2048,8,39425.4
1,0,1,0,0,0,512,8,85233.2
4,0,0,1,1,50,4096,2,35741.0
5,0,0,0,0,10,2,0,9156.0
3,0,0,1,0,50,1,8,42823.0
2,0,0,0,0,10,16,0,5925.2
5,1,1,1,1,80,8,8,121486.0
5,0,1,0,1,30,256,8,121514.6
3,0,0,1,0,0,16,8,44288.2
2,1,1,1,1,60,512,10,102640.0
3,1,1,0,1,90,128,6,10695.2
4,1,0,1,0,70,128,4,43577.6
4,0,0,1,0,0,4,0,35689.8
2,1,1,1,0,40,256,0,17634.0
3,1,1,0,1,0,128,10,48071.8
5,0,0,0,1,10,4096,2,9151.4
4,1,1,1,0,50,2048,10,415837.2
2,0,0,0,0,90,16,10,95171.2
3,1,1,0,1,10,64,10,50560.2
4,0,0,1,0,20,16,2,35843.8
5,1,0,1,0,40,256,4,9195.6
4,0,0,1,1,70,2048,10,415211.0
1,1,1,0,0,90,512,2,17713.6
5,1,0,0,1,10,2048,8,121623.2
3,1,0,1,1,60,16,8,37786.6
2,0,1,1,1,20,4,4,12461.0
1,0,1,1,0,100,1024,0,17679.2
5,0,1,1,0,90,16,8,121589.0
3,0,0,1,0,80,128,8,37942.4
2,1,0,0,0,0,8,0,11405.2
1,1,1,1,1,0,8,10,131515.2
4,1,1,0,1,20,64,10,124131.6
3,0,1,0,1,100,8,6,12091.8
5,1,0,1,1,60,8,4,9125.2
4,1,1,0,0,40,4096,6,19716.4
1,0,0,1,1,10,2048,10,105787.8
2,1,0,0,1,20,4096,10,101303.8
1,0,0,1,1,10,256,4,12349.6
2,0,1,0,1,0,1,4,18004.0
2,0,0,1,0,30,8,4,12233.6
1,1,1,1,0,80,1024,10,102649.4
5,0,0,0,0,50,2,2,9135.0
4,1,0,1,0,0,1,2,35598.6
3,0,0,1,0,40,4,8,37630.0
1,0,1,0,0,30,128,8,100329.8
5,1,1,0,0,70,1024,2,9160.6
3,1,1,1,0,70,1,6,18136.8
2,1,1,1,1,0,16,2,17793.6
3,1,1,1,0,100,128,8,37950.4
2,1,0,0,1,60,2,4,12875.0
5,1,0,0,1,40,256,8,122405.4
4,1,0,0,0,90,1,4,20148.6
1,1,1,1,0,90,1024,10,102996.8
4,0,0,1,0,50,4,2,35796.0
2,0,0,0,0,30,16,4,4717.0
5,1,0,0,1,20,8,2,9207.8
4,1,1,1,0,100,4,6,48889.4
3,0,1,1,0,90,64,10,48464.0
4,1,1,1,1,90,64,2,35459.0
3,0,0,1,0,50,4096,8,38185.6
4,1,1,1,0,70,128,2,35940.0
2,1,1,0,1,50,1024,2,4869.6
1,1,0,1,1,100,512,6,90608.0
3,0,0,1,1,50,32,8,38110.4
1,1,1,0,0,0,512,0,17957.8
1,1,0,1,0,70,128,2,17708.6
3,0,0,1,1,40,8,10,47441.0
2,0,0,0,0,40,2,10,80684.8
2,1,0,0,0,10,4,6,72685.6
5,1,0,0,1,40,1024,10,301834.4
1,1,1,0,1,60,8,2,17679.0
2,0,0,0,0,80,32,4,4683.4
2,0,0,0,1,10,64,8,99464.4
5,0,1,0,1,70,8,0,9182.6
2,1,1,0,0,80,8,6,76295.0
5,0,1,0,1,30,4096,4,9203.4
1,1,0,0,1,20,64,8,101435.0
5,0,1,1,1,20,16,6,47539.6
1,0,1,0,0,50,8,8,86004.2
1,0,0,0,1,70,16,6,84053.2
5,1,0,0,1,10,512,4,9107.0
5,0,1,1,0,100,1024,10,303597.2
3,0,0,1,1,40,4,0,12942.2
5,1,0,1,1,90,2,2,9130.6
2,1,1,1,0,10,256,4,12412.6
4,0,1,0,0,50,8,2,9127.0
5,0,0,1,1,90,8,8,121723.6
3,0,1,1,0,80,256,2,12083.2
3,1,1,0,0,90,512,10,48420.4
4,0,1,1,0,70,64,10,417148.8
4,1,1,0,1,0,1,2,11888.4
3,0,1,0,1,40,2,10,48873.6
4,1,1,0,0,90,256,2,8958.4
1,1,1,0,1,60,4096,8,101909.0
4,1,1,1,1,20,2,0,35759.6
2,1,1,1,1,30,16,0,17600.8
5,1,0,0,1,30,8,8,121928.4
1,0,0,1,1,0,512,2,17975.0
3,0,0,0,1,40,4,2,12949.4
2,1,0,0,0,40,1024,10,101373.4
3,0,1,0,0,40,2048,10,48682.0
2,1,0,1,0,20,2048,6,91650.2
4,0,1,1,0,90,1024,4,43526.8
5,1,0,1,1,80,4,8,121339.6
3,1,0,1,0,30,1,8,42951.8
4,0,0,0,0,90,4096,4,12794.8
1,0,0,0,1,80,16,10,95204.8
2,1,1,1,0,40,8,8,109494.4
2,0,0,0,0,10,2,0,7774.0
3,0,1,1,0,10,128,4,12392.2
1,1,1,1,1,10,256,0,17702.0
3,1,1,0,0,30,16,6,10982.8
2,1,1,1,1,70,1,4,15193.8
2,0,1,1,0,20,1,6,116500.0
4,0,1,1,0,70,2048,0,35850.0
1,0,1,1,1,60,2,8,117461.4
4,1,1,1,1,0,2048,10,420660.6
2,0,0,0,1,40,8,2,5239.4
4,1,1,0,0,100,1024,2,8888.8
5,1,1,0,0,10,16,10,298817.4
2,1,1,1,0,60,8,8,109328.0
5,0,0,0,0,30,2048,6,47628.2
2,1,0,1,1,30,4,4,12461.0
1,0,0,0,0,40,1,10,83202.6
1,0,0,0,0,40,8,2,17727.2
4,0,0,0,1,0,256,4,22155.0
1,1,0,0,0,80,1024,4,11818.2
4,0,1,0,1,20,1024,6,20249.0
2,1,1,0,0,10,2,10,80211.2
1,1,1,0,1,50,8,8,85987.6
1,0,1,1,1,40,4,10,114403.8
1,1,1,1,1,40,2,4,13276.2
4,0,0,1,0,70,1024,0,35766.4
2,0,0,0,0,100,1,2,11177.4
3,1,1,0,1,90,256,10,48136.0
2,1,0,0,1,60,4096,0,4718.8
5,1,0,0,0,10,64,2,9145.4
4,0,1,0,1,30,128,10,120130.8
3,0,0,0,1,30,32,8,38155.8
1,0,0,1,1,80,1024,0,17800.8
2,0,1,1,1,70,32,6,91878.6
5,0,0,0,1,90,256,2,9203.8
5,1,1,0,0,50,1024,0,9188.0
4,0,1,0,0,0,16,8,75989.8
5,1,1,0,1,80,8,0,9097.0
5,0,1,0,0,100,32,10,300780.8
1,0,1,1,0,60,256,4,11786.6
1,1,0,1,0,80,4096,4,11837.6
2,1,0,1,0,10,128,10,105588.4
1,1,0,1,0,0,64,10,131705.4
4,1,1,0,0,40,8,2,9132.6
2,1,0,1,1,10,128,4,12438.4
2,1,1,0,1,50,16,0,5003.0
2,0,0,1,0,10,256,6,93892.8
5,0,1,0,0,100,512,2,9213.8
3,1,0,0,0,0,1024,2,15960.6
2,0,1,1,1,10,4096,4,12394.8
2,0,0,1,1,100,2048,8,102658.4
2,1,1,1,1,20,256,6,91712.8
4,0,1,1,1,60,2048,4,43517.6
2,0,0,0,1,60,64,2,4721.0
3,0,1,0,0,0,1,0,15722.6
4,0,1,1,0,100,4,2,35859.0
1,1,0,0,1,100,4096,8,101314.4
5,0,0,1,1,90,4,10,299576.6
3,1,0,1,1,100,64,8,37806.0
5,0,1,0,1,100,2048,8,122409.8
4,0,1,1,0,90,128,6,49517.0
4,0,0,0,1,60,2,6,26372.4
2,1,0,1,1,90,2048,0,17626.6
4,0,1,1,1,10,512,4,43074.8
2,1,0,0,0,10,128,4,5780.6
5,0,0,1,1,50,2048,2,9172.6
4,0,0,0,1,10,32,10,145089.2
3,1,1,1,0,30,2,2,13114.4
1,1,0,0,0,10,2048,2,17714.2
2,1,0,1,0,20,2,2,17656.2
3,0,0,0,1,60,1,0,14559.8
3,0,1,1,0,20,32,10,49167.8
3,1,0,0,0,40,128,10,48808.4
3,1,1,0,1,40,4096,10,48834.4
4,1,1,0,0,30,1024,4,13229.4
1,0,1,0,0,50,2,10,80319.8
3,0,1,1,1,50,256,10,48958.8
5,0,1,1,1,70,512,10,299672.0
2,1,0,1,0,20,128,0,17606.2
4,1,1,0,0,100,8,4,13737.8
3,0,1,0,0,70,4,2,12827.0
2,1,1,0,1,90,256,2,4664.2
1,0,1,1,1,50,1024,4,11807.0
4,0,1,0,1,30,4,10,160216.0
3,0,1,1,1,40,1,4,14350.8
2,1,0,1,0,100,128,8,102662.8
2,0,1,1,1,40,32,2,17754.0
5,1,0,0,0,80,1,0,9165.4
5,0,1,1,1,60,4,6,47469.4
1,1,1,0,0,30,2048,2,17690.4
1,0,1,0,0,30,1,0,17718.8
4,0,1,1,0,20,128,10,414899.2
4,1,0,0,0,20,32,6,20336.2
5,0,1,1,0,100,4096,4,9163.8
2,0,1,1,0,30,4,0,17692.6
5,1,0,0,1,90,4,4,9125.8
2,1,0,0,1,0,256,6,82605.6
3,0,0,1,0,0,64,10,48060.6
1,1,1,0,1,0,128,6,82043.6
1,0,1,0,0,0,64,6,81826.4
1,0,0,0,1,30,2048,8,100647.2
5,1,0,1,1,90,512,10,302357.2
2,1,1,1,0,60,8,6,98565.2
4,1,0,0,0,40,2,4,15658.2
3,1,0,1,1,40,1,2,14363.2
3,0,1,0,1,70,4096,0,12172.0
4,1,0,1,0,70,2,6,48747.8
1,1,0,0,1,30,8,8,86124.0
5,0,1,1,0,50,32,6,47515.0
3,1,0,1,1,80,4096,10,48663.0
1,0,1,0,1,20,256,2,17758.6
5,0,1,1,1,80,4096,4,9224.4
2,0,1,0,1,40,4,2,5499.4
2,0,1,1,0,20,8,10,109742.8
3,0,1,1,1,0,32,8,44229.6
4,1,0,0,1,10,2,4,15830.2
4,1,1,1,1,70,512,10,414524.2
2,0,0,1,1,100,1024,0,17702.8
4,0,0,1,1,20,2,2,35676.4
5,0,0,0,1,100,128,0,9154.8
1,0,0,0,1,0,1,2,17899.2
5,0,1,0,0,90,512,0,9124.4
3,1,0,1,0,0,8,4,15790.8
4,0,1,1,1,90,2,0,35717.0
5,1,1,0,1,90,256,10,301298.8
5,1,1,1,0,90,64,8,121860.6
2,0,0,1,1,90,1,8,125180.8
5,1,0,0,1,70,256,4,9160.2
5,0,1,1,0,10,1024,8,121957.6
5,1,0,0,1,20,4096,8,121504.0
1,1,0,0,0,40,8,0,17738.8
3,1,0,1,0,70,512,4,12374.4
5,1,0,0,1,80,2048,6,47610.6
5,0,0,1,1,10,1,10,299346.8
4,0,0,1,0,0,256,8,115870.4
3,0,0,0,1,70,1,10,50113.8
5,0,1,1,1,40,4096,10,302688.0
3,0,0,0,0,20,16,2,12251.4
4,1,1,0,0,50,2,4,15555.0
4,0,0,0,1,100,64,4,12748.8
4,1,0,0,1,20,128,8,41890.6
2,1,0,1,1,40,8,2,17621.0
3,0,1,0,1,40,1024,8,38059.6
5,1,0,1,1,70,2048,6,47725.6
1,0,0,0,1,100,8,4,12209.8
1,0,0,0,1,30,256,2,17723.8
2,1,0,1,1,80,256,8,102592.8
1,0,1,1,0,60,16,10,105401.6
3,0,1,1,1,10,64,2,12558.6
4,1,1,0,0,80,256,6,19280.0
3,1,0,0,0,30,8,2,12587.6
3,1,1,0,0,0,64,6,20840.2
2,1,0,1,0,80,32,6,91882.6
3,1,0,0,1,30,256,8,38163.4
4,0,0,1,1,20,32,0,35726.6
4,0,1,1,0,40,32,4,43520.2
1,1,0,1,0,60,256,8,102790.8
5,1,0,1,1,0,8,10,299273.2
5,1,0,0,0,0,32,10,300208.2
5,0,1,0,0,90,1,6,47187.0
2,0,0,1,0,100,256,6,90563.6
5,0,1,0,1,60,2,8,121516.0
3,0,1,1,1,60,2,8,39085.8
3,1,0,1,0,0,16,8,44288.4
4,0,1,1,0,50,2,2,35901.4
2,1,1,1,0,20,8,6,98931.0
3,0,0,1,0,50,32,8,37946.2
1,1,1,0,0,40,1024,10,101631.6
2,1,1,1,1,80,1024,4,11881.2
4,0,1,0,1,10,2048,10,144228.2
2,1,1,0,0,100,4,8,81062.4
2,0,1,1,0,20,2,10,117598.0
2,0,1,0,1,40,64,2,4877.2
1,0,0,0,0,0,512,6,82280.0
2,0,0,0,1,20,4,0,5672.0
2,0,1,0,0,60,2,2,7414.2
1,0,1,0,0,30,256,10,100995.0
3,1,0,0,0,90,8,6,12108.2
3,0,0,0,0,10,16,2,12525.6
2,1,0,0,0,100,4,0,5485.8
4,1,1,1,1,90,2,2,35832.8
4,0,1,1,0,70,32,2,35822.6
5,0,1,0,0,60,2,8,120891.4
2,1,1,0,1,70,256,0,4769.6
4,0,0,0,0,0,256,2,11909.0
4,0,1,1,0,40,1024,8,124776.2
5,1,1,1,1,80,1024,10,300277.8
2,0,1,0,0,90,2,10,80069.8
5,1,0,0,0,0,1024,2,9269.2
1,0,1,1,0,0,32,6,123625.6
1,0,0,1,1,0,256,0,17923.4
1,0,0,1,0,0,256,10,131643.4
4,0,1,1,1,50,1024,8,124966.2
3,1,1,1,1,70,8,8,37292.6
4,1,0,1,0,10,2048,2,35886.0
3,0,0,1,1,50,8,8,37633.4
4,1,0,1,0,10,1,6,48410.6
1,1,1,0,0,10,8,6,76829.8
4,0,0,1,0,10,1024,4,43271.2
1,0,0,1,0,10,8,6,98859.2
5,0,0,1,0,100,32,0,9136.2
5,0,0,0,1,30,2048,0,9194.6
5,1,1,1,1,20,2048,4,9132.4
5,1,0,0,0,90,64,10,301701.8
4,0,1,0,0,0,64,4,22060.8
2,1,0,1,0,10,128,0,17623.8
1,0,0,0,0,70,16,10,95202.0
5,0,0,0,1,40,1,0,9170.2
1,1,0,1,0,40,256,4,11970.0
2,0,0,1,1,80,128,8,102625.0
1,1,1,1,0,0,32,10,131762.0
4,1,1,1,1,90,256,4,43535.2
5,1,0,1,1,100,16,2,9150.8
3,0,0,1,0,20,1,10,50007.4
3,0,0,1,1,70,4096,0,12180.6
4,1,0,1,0,0,2,2,35573.8
5,0,0,1,1,70,64,10,298617.2
1,1,0,0,1,0,1,8,85578.6
3,0,0,0,1,80,2,6,15575.2
2,0,1,1,0,70,512,0,17676.6
4,1,0,1,1,20,1,4,42666.0
4,0,0,0,1,0,2048,8,75937.2
5,1,1,0,0,80,512,2,9215.8
4,1,0,0,0,40,2,8,59018.2
3,0,1,0,1,60,4,6,13601.6
1,1,1,1,0,50,8,0,17723.6
1,1,0,0,1,90,1024,6,88968.0
5,0,0,0,1,10,4,8,121211.8
3,1,1,0,0,50,256,8,38177.0
4,0,0,1,0,50,2,6,48669.2
2,0,1,1,1,100,128,6,90523.8
5,1,1,1,0,50,2,0,9220.2
4,0,0,1,1,40,4,0,35908.6
2,0,0,0,1,10,2048,4,5749.6
2,1,0,1,1,70,512,10,102930.4
1,0,1,1,1,20,2048,6,91633.0
1,1,0,0,0,20,1024,6,89313.0
3,0,0,0,0,50,4,2,12931.6
1,0,0,0,0,40,2,8,80048.8
3,1,1,0,1,50,1024,6,10758.2
3,0,1,0,1,20,1,4,14303.4
4,1,0,0,1,10,64,10,144048.6
4,0,1,0,0,70,32,0,8929.8
4,1,0,0,1,100,128,10,111023.0
5,0,0,1,0,50,16,6,47713.6
2,1,1,1,1,70,2,0,17686.0
4,0,0,1,1,90,128,6,49613.4
1,0,1,0,0,90,1024,0,17826.2
3,0,1,1,1,60,2,0,13208.2
5,0,1,1,1,50,4096,2,9145.6
2,0,1,1,0,100,128,10,102612.8
1,0,0,0,0,60,2048,8,101437.8
1,0,0,1,1,30,256,10,103353.4
5,1,1,1,0,10,8,8,121055.4
4,1,1,1,1,80,2048,4,43594.6
5,0,0,0,0,100,128,2,9146.6
2,0,1,0,0,30,4,2,5502.0
3,0,0,0,0,50,4,0,12939.0
3,0,1,0,0,20,2048,6,10951.4
4,0,0,0,0,70,512,8,39397.2
2,1,1,0,1,50,8,4,9111.4
4,1,0,0,0,20,2048,10,124096.4
1,1,0,0,1,40,64,0,17702.6
5,0,1,1,0,80,1,4,9092.8
2,0,0,1,1,50,4,8,113995.6
1,1,0,0,1,50,1,8,83872.2
3,1,0,1,1,30,4,2,12975.6
3,0,0,0,0,90,32,0,12183.6
5,0,1,0,0,10,32,8,121539.6
3,1,1,1,0,60,128,6,10513.0
5,0,1,0,0,0,4,4,9198.8
3,1,1,1,0,50,128,6,10703.2
1,1,0,1,1,50,256,6,90925.0
4,0,1,0,0,40,256,10,119002.8
4,1,1,1,0,60,16,8,125158.8
5,0,1,0,1,80,512,6,47510.4
5,0,1,1,1,100,1,6,47221.8
5,1,1,0,0,80,512,8,121439.8
1,0,0,1,0,50,1,4,15260.4
3,0,0,0,0,70,128,8,38080.6
3,1,1,0,1,30,4,2,13030.0
4,1,1,1,1,90,256,6,49709.8
5,1,0,1,0,80,4,8,120894.0
2,0,0,0,0,70,4,4,11954.8
3,1,1,1,1,40,64,0,12056.6
4,1,0,1,0,10,2,4,42979.2
5,0,0,1,1,50,4,8,121289.2
4,1,0,1,1,10,64,4,43020.0
3,0,0,1,0,10,4096,10,50421.8
3,1,0,1,1,80,256,10,48552.4
2,0,0,1,1,30,1024,8,103421.0
3,0,1,0,1,10,16,6,11712.8
2,1,0,1,1,20,2048,8,103858.4
5,0,0,1,1,60,4,10,298289.8
3,0,1,0,1,0,8,0,15931.6
5,1,1,0,0,90,2048,8,121604.0
4,1,1,0,0,40,32,8,41119.0
4,1,0,0,0,100,4096,6,19183.2
5,1,0,0,1,20,4096,0,9165.2
3,1,1,1,0,10,128,0,12498.2
3,1,0,1,1,0,128,0,16027.0
1,0,0,0,1,50,2,8,79847.2
3,0,0,0,1,60,1024,0,12203.8
2,1,0,1,1,60,128,0,17629.8
5,0,0,1,1,70,16,4,9223.6
3,0,1,1,0,60,32,2,12052.6
5,1,1,0,1,0,8,10,298263.0
3,1,0,1,1,80,4096,0,12324.4
1,0,1,1,0,100,16,4,11868.0
5,0,1,1,1,70,4096,6,47948.0
3,0,0,1,1,20,32,8,38457.0
2,1,0,1,0,100,8,2,17702.8
3,0,0,1,0,0,64,8,44299.6
1,1,1,1,0,20,4,4,12498.2
3,0,1,1,0,20,4,4,12957.4
2,0,1,0,0,20,16,10,96963.8
2,1,1,0,0,50,512,0,4869.4
4,1,1,1,0,50,4,10,416483.0
4,1,1,1,1,80,128,6,49162.4
4,1,1,1,0,80,256,8,125042.8
5,1,0,1,1,90,2048,10,302274.0
4,1,1,0,1,10,4096,0,9241.6
3,1,1,1,1,100,1,8,42675.2
2,0,1,1,1,40,2048,10,103150.8
3,1,0,0,0,30,16,0,12160.2
2,0,1,0,0,0,4096,4,18027.0
3,1,1,0,0,90,128,2,12188.6
4,0,1,0,1,100,16,0,8982.0
2,1,1,0,1,80,16,10,94918.6
5,0,0,1,1,80,64,4,9177.8
4,1,1,1,0,20,1,6,48190.4
1,1,0,1,0,60,256,6,90768.4
3,1,0,0,0,80,1,4,14681.8
3,1,1,1,1,10,16,6,11775.2
3,1,1,1,1,50,64,10,48708.2
1,1,0,1,0,10,4,10,114360.4
4,0,0,1,1,40,256,4,43542.4
4,0,0,1,0,100,8,2,35972.4
1,1,0,0,1,40,4096,4,11850.6
2,0,0,0,0,60,128,8,101249.4
2,1,1,0,0,70,1024,8,100371.6
4,1,0,0,1,60,2048,4,12937.0
3,1,0,0,1,80,128,2,12081.2
2,1,1,1,0,100,1024,4,11770.4
2,0,0,0,0,80,16,6,83824.8
2,1,0,1,1,60,256,0,17750.2
2,1,0,0,1,100,128,10,101453.4
5,1,0,1,1,90,128,6,47684.2
3,1,0,1,1,100,4096,8,37833.2
2,1,1,1,0,100,128,8,102773.4
4,1,0,1,0,10,64,0,35755.2
5,0,1,1,1,60,32,10,300391.0
1,0,0,1,0,0,256,2,17988.0
3,1,1,1,1,90,4096,10,48292.6
2,1,1,0,1,50,2048,6,89280.8
4,0,1,0,0,60,512,8,39649.2
1,0,0,0,1,40,4096,8,101609.4
2,0,0,1,0,20,8,8,109616.2
1,1,0,1,1,0,16,4,18431.2
1,1,1,0,0,60,2048,2,17691.4
2,0,0,0,1,70,2,6,73874.0
5,0,0,1,0,40,2048,6,47927.4
1,0,0,1,0,70,512,8,103122.4
5,1,0,0,0,10,1,10,301061.0
2,0,0,1,1,20,2,8,117638.8
4,0,0,0,1,10,4096,6,21577.0
4,0,0,1,1,0,64,6,40873.0
3,0,1,0,0,30,16,4,12157.0
2,0,1,1,0,100,4,0,17752.0
4,0,1,1,0,30,256,0,35625.6
1,1,1,1,0,0,64,6,123372.0
1,0,1,1,0,10,16,6,94854.0
1,0,0,0,0,90,4096,6,88732.0
4,0,0,0,0,30,32,6,19824.4
4,1,1,0,0,10,512,6,21526.8
1,0,0,1,1,100,1024,10,102605.4
4,0,0,0,1,80,512,8,39245.8
1,1,1,1,1,30,1024,6,91675.6
1,0,0,1,0,60,1024,4,11770.4
5,1,0,1,0,40,2,0,9140.2
2,1,0,0,0,90,256,6,83259.4
4,0,0,0,0,40,1024,4,13103.8
1,1,1,1,0,90,1,8,125152.6
4,0,0,0,0,40,2,4,15711.0
2,0,0,1,1,40,16,4,12005.2
4,0,1,1,0,50,512,4,43521.0
3,1,0,0,0,80,2,10,48950.6
2,1,1,0,1,40,1024,4,4635.0
5,0,1,1,1,50,32,2,9164.0
4,0,0,0,1,80,64,2,8933.8
2,1,0,0,1,90,1,4,14750.6
4,1,0,1,0,70,1024,8,124813.4
2,1,1,1,0,50,64,6,91000.2
1,1,0,1,1,90,1,10,125038.8
1,0,1,1,1,0,2,2,17938.4
2,1,0,1,0,90,256,2,17669.4
4,0,1,0,1,40,2048,6,20138.0
3,0,1,1,0,100,64,2,12104.0
1,1,1,1,1,60,512,2,17714.2
1,0,0,0,0,80,64,0,17685.4
3,0,1,0,1,40,4,8,37447.0
3,1,1,0,1,30,8,8,37468.8
2,1,1,0,0,70,256,0,4762.4
4,1,1,1,1,80,64,8,124711.6
5,0,0,0,0,60,64,2,9129.6
1,1,1,0,1,90,4096,2,17789.2
5,0,1,1,1,10,64,4,9188.8
1,0,1,0,0,10,8,10,86796.0
2,0,1,1,0,100,256,8,102674.6
2,1,1,1,0,10,2048,4,12377.8
1,0,1,0,1,30,2048,6,88611.2
4,0,1,1,0,80,2,8,124430.8
3,0,0,0,1,70,1,4,14328.0
4,1,0,0,1,100,8,2,9122.0
1,1,0,0,1,100,16,8,95305.8
4,1,1,1,1,30,8,8,124151.8
5,0,0,1,0,80,2048,0,9178.8
3,0,0,1,1,80,1,4,14329.8
4,0,1,1,0,80,128,6,49376.4
1,0,0,0,0,80,512,0,17709.6
4,0,0,1,0,30,512,2,35810.4
5,1,1,0,1,50,64,6,47699.2
5,1,1,0,1,40,64,8,121710.2
1,0,0,1,0,50,4,0,17668.0
5,0,1,1,1,90,64,2,9092.6
2,1,0,1,0,0,1024,6,123777.6
4,0,1,1,0,0,4096,0,35623.6
5,0,0,1,1,60,32,4,9187.0
1,0,1,0,1,80,2048,6,89516.8
5,0,1,1,0,40,1024,0,9147.8
2,1,0,1,1,100,1,6,116257.4
3,1,0,1,0,50,2,6,15601.6
3,1,1,0,1,100,4,8,37553.2
5,0,1,0,0,90,16,10,298231.0
1,0,1,1,1,90,2,4,13314.6
5,0,0,0,0,60,4,4,9155.8
5,0,1,0,0,10,4096,2,9105.4
5,1,1,0,0,90,16,4,9183.2
2,1,0,0,1,10,1024,0,5764.8
5,0,0,0,0,40,8,4,9168.6
5,1,0,0,0,60,1024,0,9206.6
4,0,0,0,1,80,4096,4,12767.8
3,1,0,0,1,40,32,6,10743.6
1,0,1,0,1,90,128,10,100470.6
2,0,1,0,1,20,16,0,5226.2
4,1,1,1,0,10,64,4,43131.0
1,0,1,1,1,50,128,6,90998.0
2,0,1,1,1,30,2048,6,91434.4
3,1,0,1,1,80,512,2,12137.4
3,0,1,1,1,80,64,4,12018.6
1,1,1,1,1,0,512,2,17933.2
2,0,1,0,1,80,128,8,101538.4
3,1,0,0,0,50,2048,10,48762.2
5,1,1,0,0,90,128,8,122448.2
5,0,1,0,1,10,4,4,9148.0
1,0,0,1,1,60,1024,4,11786.4
2,1,0,0,1,40,4096,4,4614.4
1,0,0,1,1,30,1,2,17684.4
1,0,1,0,1,50,4096,4,11777.0
4,0,0,1,1,20,32,6,48860.2
3,0,1,1,1,60,4,6,13622.2
5,1,0,0,1,0,256,2,9223.6
3,1,1,0,1,80,256,2,12038.4
2,0,0,1,0,100,1,4,15259.4
1,0,1,0,0,50,2048,4,11828.6
5,0,1,0,1,10,4,8,121659.4
2,1,1,0,1,50,256,2,4864.0
2,0,1,1,0,40,2,4,13296.0
3,0,0,1,1,100,32,6,10830.0
1,0,1,0,1,90,1,10,83511.4
1,0,0,1,1,90,1,10,125392.8
4,1,0,0,1,100,1,4,20305.2
3,0,0,0,0,70,4,2,12925.6
3,1,1,0,0,100,2048,6,10598.0
5,1,0,1,1,0,4,6,47408.8
1,1,0,0,1,70,256,6,88731.4
2,1,1,1,0,20,64,6,91775.6
5,0,1,0,1,80,128,6,47489.4
5,0,1,1,1,40,4096,6,47822.2
3,0,0,1,0,10,8,4,12724.8
4,1,1,1,1,90,1,8,123521.0
1,1,0,0,0,90,1,0,17650.8
2,1,1,0,1,90,4,8,80658.6
5,1,0,0,0,70,2048,6,47561.2
1,1,1,1,1,70,256,0,17734.6
3,1,1,1,1,80,32,6,10779.0
5,1,0,0,1,0,2,2,9234.4
1,0,1,0,1,50,8,4,12156.6
1,1,0,0,0,40,64,8,101470.0
4,1,0,1,0,60,1024,4,43721.2
2,0,1,1,1,50,8,8,109264.4
5,0,1,1,0,10,2048,6,47551.6
4,0,0,0,0,10,2,0,9702.8
2,1,0,0,1,100,4096,2,4679.6
4,1,1,1,0,80,256,2,35798.4
1,1,0,1,1,0,16,8,131741.4
3,0,0,0,1,20,2048,0,12140.8
2,1,1,1,0,40,1,6,116203.4
3,0,0,1,1,20,1,8,42592.2
2,0,1,0,1,20,1024,8,101045.6
5,0,1,0,0,20,32,2,9159.6
2,1,0,0,0,80,1,2,11188.0
3,1,0,1,1,30,16,2,12171.6
5,0,1,0,0,100,512,6,47819.8
2,1,1,0,0,10,128,10,99493.8
5,0,0,1,0,20,4096,0,9130.2
5,1,0,1,0,70,1,10,299661.0
2,1,0,1,0,10,128,2,17750.6
5,1,1,1,0,100,256,10,303165.2
5,0,1,0,1,40,32,6,47575.2
2,0,1,1,0,0,2,0,17876.4
2,0,0,0,0,70,256,10,100488.8
2,1,1,0,1,100,128,10,101328.4
4,1,0,0,1,70,1024,6,19267.8
3,1,1,1,0,10,256,10,50467.8
5,1,1,1,1,50,4,8,121521.8
4,1,1,0,1,20,128,6,20454.8
2,1,1,0,0,80,128,4,4304.8
5,1,1,0,1,50,512,0,9215.6
2,1,1,1,1,20,128,8,103626.8
5,0,1,0,0,60,1024,2,9136.4
4,1,1,1,1,30,4,8,123670.0
1,1,1,1,1,100,64,8,102788.0
3,1,1,0,0,0,1024,6,20808.8
5,0,0,0,1,100,4,4,9216.0
4,1,0,1,0,30,2048,6,49043.6
4,0,1,0,1,50,2048,4,13112.0
5,0,1,0,1,10,256,2,9205.2
2,1,0,1,0,40,1,4,15279.4
5,0,0,0,1,80,2,6,47299.0
1,0,0,1,1,50,8,0,17698.0
4,1,1,0,1,40,4,10,159645.0
3,0,1,1,0,40,2,8,39081.8
3,0,1,0,0,50,64,6,10715.0
4,0,1,0,0,30,512,2,9065.2
4,0,0,1,1,40,32,2,35977.0
4,1,1,0,0,60,8,8,48350.0
4,1,1,1,0,50,1,6,48800.2
1,0,1,0,0,60,512,8,101615.8
